dialogue,label,character_name,character_group
"Whatever you have to say to the Jarl, you can say to me. I'm starting to think... Balgruuf: It's all right, Irileth. I want to hear what he has to say.",CHARACTER,Irileth,female
"The player approaches the throne. The line changes slightly, depending on if one talks about Riverwood and refuses to tell Irileth about it.",ACTION,ACTION,ACTION
What's this about Riverwood being in danger?,CHARACTER,Balgruuf,male
"A dragon destroyed Helgen. Gerdur/Alvor is afraid Riverwood is next. • Alvor? The smith, isn't he? Reliable, solid fellow. • Gerdur? Owns the lumber mill, if I'm not mistaken... Pillar of the community.",CHARACTER,Dragonborn,playerChoice
Not prone to flights of fancy...,CHARACTER,Balgruuf,male
"• So, you were at Helgen? You saw this dragon with your own eyes? • And you're sure Helgen was destroyed by a dragon? This wasn't some Stormcloak raid gone wrong?",CHARACTER,Balgruuf,male
Yes. I had a great view while the Imperials were trying to cut off my head.,CHARACTER,Dragonborn,playerChoice
Really? You're certainly...forthright about your criminal past. But it's none of my concern who the Imperials want to execute. Especially now. What I want to know is what exactly happened at Helgen.,CHARACTER,Balgruuf,male
The Imperials were about to execute Ulfric Stormcloak. Then the dragon attacked.,CHARACTER,Dragonborn,playerChoice
I should have guessed Ulfric would be mixed up in this.,CHARACTER,Balgruuf,male
The dragon destroyed Helgen. And last I saw it was heading this way.,CHARACTER,Dragonborn,playerChoice
"By Ysmir, Irileth was right!",CHARACTER,Balgruuf,male
"What do you say now, Proventus? Shall we continue to trust in the strength of our walls? Against a dragon?",CHARACTER,Balgruuf,male
"My lord, we should send troops to Riverwood at once. It's in the most immediate danger. If that dragon is lurking in the mountains...",CHARACTER,Irileth,female
The Jarl of Falkreath will view that as a provocation! He'll assume we're preparing to join Ulfric's side and attack him! We should not--,CHARACTER,Proventus,male
"Enough! I'll not stand idly by while a dragon burns my hold and slaughters my people! Irileth, send a detachment to Riverwood at once.",CHARACTER,Balgruuf,male
"Yes, my Jarl.",CHARACTER,Irileth,female
"If you'll excuse me, I'll return to my duties.",CHARACTER,Proventus,male
That would be best.,CHARACTER,Balgruuf,male
His advisors leave.,ACTION,ACTION,ACTION
"Well done. You sought me out, on your own initiative. You've done Whiterun a service, and I won't forget it. Here, take this as a small token of my esteem. There is another thing you could do for me. Suitable for someone of your particular talents, perhaps. Come, let's go find Farengar, my court wizard. He's been looking into a matter related to these dragons and...rumors of dragons.",CHARACTER,Balgruuf,male
Balgruuf leads the player to the Farengar Secret-Fire's office.,ACTION,ACTION,ACTION
"Farengar, I think I've found someone who can help you with your dragon project. Go ahead and fill him in with all the details.",CHARACTER,Balgruuf,male
"So the Jarl thinks you can be of use to me? Oh yes, he must be referring to my research into the dragons. Yes, I could use someone to fetch something for me. Well, when I say fetch, I really mean delve into a dangerous ruin in search of an ancient stone tablet that may or may not actually be there.",CHARACTER,Farengar,male
All right. Where am I going and what am I fetching?,CHARACTER,Dragonborn,playerChoice
"Straight to the point, eh? No need for tedious hows and whys. I like that. Leave those details to your betters, am I right?",CHARACTER,Farengar,male
What does this have to do with dragons?,CHARACTER,Dragonborn,playerChoice
"Ah, no mere brute mercenary, but a thinker -- perhaps even a scholar? You see, when the stories of dragons began to circulate, many dismissed them as mere fantasties, rumors. Impossibilities. One sure mark of a fool is to dismiss anything that falls outside his experience as being impossible. But I began to search for information about dragons -- where had they gone all those years ago? And where were they coming from?",CHARACTER,Farengar,male
So what do you need me to do?,CHARACTER,Dragonborn,playerChoice
"{skip to ""I, ah, learned...""}",CHARACTER,Farengar,male
Just tell me what you need me to do.,CHARACTER,Dragonborn,playerChoice
"You are eager to begin your adventure. Excellent. The sooner begun, the sooner done, eh? I, ah, learned of a certain stone tablet said to be housed in Bleak Falls Barrow -- a ""Dragonstone,"" said to contain a map of dragon burial sites. Go to Bleak Falls Barrow, find this tablet -- no doubt in the main chamber -- and bring it to me. Simplicity itself.",CHARACTER,Farengar,male
"Oh, you mean this old stone? (Give Dragonstone to Farengar)",CHARACTER,Dragonborn,playerChoice
"Ah! The Dragonstone of Bleak Falls Barrow! You already found it! You are cut from a different cloth than the usual brutes the Jarl foists on me. (skip to ""So what about my reward"" turn-in options)",CHARACTER,Farengar,male
!,ACTION,ACTION,ACTION
"• Off to Bleak Falls Barrow with you. The Jarl is not a patient man. Neither am I, come to think of it.",CHARACTER,Farengar,male
The player can inquire further.,ACTION,ACTION,ACTION
What can you tell me about Bleak Falls Barrow?,CHARACTER,Dragonborn,playerChoice
"An old tomb, built by the ancient Nords, perhaps dating back to the Dragon War itself. Ah. Maybe you just want to know how to get there. It's near Riverwood, a miserable little village a few miles south of here. I'm sure some of the locals can point you in the right direction once you get there.",CHARACTER,Farengar,male
How do you know this stone tablet is in Bleak Falls Barrow?,CHARACTER,Dragonborn,playerChoice
"Well. Must preserve some professional secrets, mustn't we? I have my sources...reliable sources.",CHARACTER,Farengar,male
Tell me more about the Dragon War.,CHARACTER,Dragonborn,playerChoice
"I'm not surprised you've never heard of it. Even I used to think it was just a myth. But not anymore. The Dragon War was a real event, although only the barest glimmer of the actual events has come down to us. Far back in the Mythic Era, the dragons were worshipped as gods in Skyrim. Many of the monumental ruins that still dot the landscape were, in fact, built as temples to the dragons. The details are lost, but at some point the Nords rebelled. After a long and terrible war, the Nords overthrew their dragon overlords.",CHARACTER,Farengar,male
"So, were all the dragons killed in the Dragon War?",CHARACTER,Dragonborn,playerChoice
"Oh, no. Many were killed, of course. But many survived into historical times. Why, this very palace was built by one of Balgruuf's ancestors to hold a captive dragon. Hence its name -- Dragonsreach.",CHARACTER,Farengar,male
Have you encountered any dragons?,CHARACTER,Dragonborn,playerChoice
"Sadly, no. My work affords me few opportunities for such an adventure. Perhaps some hero will bring one to Dragonsreach, like old Olaf One-Eye once did. What a fascinating conversation that would be!",CHARACTER,Farengar,male
"The player travels to the mountaintop dungeon, visible for miles in the Riverwood area. Inside, some bandits are talking.",ACTION,ACTION,ACTION
"The dark elf wants to go on ahead, let him. Better than us risking our necks.",CHARACTER,Bandit 1,male
What if Arvel doesn't come back? I want my share from that claw!,CHARACTER,Bandit 2,female
Just shut it and keep an eye out for trouble.,CHARACTER,Bandit 1,male
"Once they're dead, they find Arvel the Swift moaning downstairs, caught in a spider's netting. A spider attacks.",ACTION,ACTION,ACTION
"Is...is someone coming? Is that you Harknir? Bjorn? Soling? No. Not again! Ah, kill it. Kill it! Get me out of here!",CHARACTER,Arvel,male
Afterwards...,ACTION,ACTION,ACTION
You. Over here! You did it. You killed it. Now cut me down before anything else shows up.,CHARACTER,Arvel,male
Where's the golden claw?,CHARACTER,Dragonborn,playerChoice
"Yes, the claw. I know how it works. The claw, the markings, the door in the Hall of Stories. I know how they all fit together! Help me down, and I'll show you. You won't believe the power the Nords have hidden there.",CHARACTER,Arvel,male
Hand over the claw first!,CHARACTER,Dragonborn,playerChoice
"Does it look like I can move? You have to cut me down, first.",CHARACTER,Arvel,male
Fine. Let me see if I can cut you down.,CHARACTER,Dragonborn,playerChoice
"Sweet breath of Arkay, thank you.",CHARACTER,Arvel,male
The player hacks the webs.,ACTION,ACTION,ACTION
It's coming loose. I can feel it.,CHARACTER,Arvel,male
"Once free, he bolts off into the trap-filled dungeon behind him.",ACTION,ACTION,ACTION
"You fool, why should I share the treasure with anyone?",CHARACTER,Arvel,male
"The chase leads into a draugr-filled crypt, where Arvel is slain by undead he's conversing with a hooded woman.",ACTION,ACTION,ACTION
"You see? The terminology is clearly First Era or even earlier. I'm convinced this is a copy of a much older text. Perhaps dating to just after the Dragon War. If so, I could use this to cross-refernence the names with the other later texts.",CHARACTER,Farengar,male
Good. I'm glad you're making progress. My employers are anxious to have some tangible answers.,CHARACTER,Delphine,female
"Oh, have no fear. The Jarl himself has finally taken an interest, so I'm now able to devote most of my time to this research.",CHARACTER,Farengar,male
"Time is running, Farengar, don't forget. This isn't some theoretical question. Dragons have come back.",CHARACTER,Delphine,female
"Yes, yes. Don't worry. Although the chance to see a living dragon up close would be tremendously valuable... Now, let me show you something else I found...very intriguing...I think your employers may be interested as well... Hmm? Ah, yes, the Jarl's protege! Back from Bleak Falls Barrow? You didn't die, it seems.",CHARACTER,Farengar,male
He notices the player's prize.,ACTION,ACTION,ACTION
Ah! The Dragonstone of Bleak Falls Barrow! Seems you are a cut above the usual brutes the Jarl sends my way.,CHARACTER,Farengar,male
So what about my reward?,CHARACTER,Dragonborn,playerChoice
"You'll have to see the Jarl about that. Maybe his steward, Avenicci. I'm sure one of them will pay you appropriately.",CHARACTER,Farengar,male
I got you the Dragonstone. What next?,CHARACTER,Dragonborn,playerChoice
"That is where your job ends and mine begins. The work of the mind, sadly undervalued in Skyrim. My...associate here will be pleased to see your handiwork. She discovered its location, by means she has so far declined to share with me. So, your information was correct after all. And we have our friend to thank for recovering it for us.",CHARACTER,Farengar,male
You went into Bleak Falls Barrow and got that? Nice work. Just send me a copy when you've deciphered it.,CHARACTER,Delphine,female
"In the middle of the conversation, Balgruuf's housecarl runs in.",ACTION,ACTION,ACTION
"Farengar! Farengar, you need to come at once. A dragon's been sighted nearby. You should come, too.",CHARACTER,Irileth,female
A dragon! How exciting! Where was it seen? What was it doing?,CHARACTER,Farengar,male
I'd take this a bit more seriously if I were you. If a dragon decides to attack Whiterun I don't know if we can stop it. Let's go.,CHARACTER,Irileth,female
They go to meet with the Jarl upstairs. An anxious guard is with them.,ACTION,ACTION,ACTION
"So, Irileth tells me you came from the western watchtower.",CHARACTER,Balgruuf,male
"Yes, my lord.",CHARACTER,Whiterun Guard,male
Tell him what you told me. About the dragon.,CHARACTER,Irileth,female
Uh...that's right. We saw it coming from the south. It was fast...faster than anything I've ever seen.,CHARACTER,Whiterun Guard,male
What did it do? Is it attacking the watchtower?,CHARACTER,Balgruuf,male
"No, my lord. It was just circling overhead when I left. I never ran so fast in my life...I thought it would come after me for sure.",CHARACTER,Whiterun Guard,male
"Good work, son. We'll take it from here. Head down to the barracks for some food and rest. You've earned it. Irileth, you'd better gather some guardsmen and get down there.",CHARACTER,Balgruuf,male
I've already ordered my men to muster near the main gate.,CHARACTER,Irileth,female
Good. Don't fail me.,CHARACTER,Balgruuf,male
He notices the player standing there.,ACTION,ACTION,ACTION
"There's no time to stand on ceremony, my friend. I need your help again. I want you to go with Irileth and help her fight this dragon. You survived Helgen, so you have more experience with dragons than anyone else here. But I haven't forgotten the service you did for me in retrieving the Dragonstone for Farengar. As a token of my esteem, I have instructed Avenicci that you are now permitted to purchase property in the city. And please accept this gift from my personal armory.",CHARACTER,Balgruuf,male
