dialogue,label,character_name,character_group
Player chooses Circle - They fell from the sky.,ACTION,ACTION,ACTION
"If I told you they fell from the sky, you probably wouldn't believe me, huh?",CHARACTER,Serah,female
"Are you telling me the meteorite is a fashion critic? (Serah giggles.) Okay, I better get going. See you guys later. (He waves and runs off.)",CHARACTER,Yuj,male
Player chooses X - I don't remember putting them on.,ACTION,ACTION,ACTION
"Player chooses Square - You're one to talk, Yuj!",ACTION,ACTION,ACTION
Playable control returns to Serah.,ACTION,ACTION,ACTION
"(auto-talk) Oh, you caught up already? Don't know what to make of this... (As she and & Noel keep moving forward... .)",CHARACTER,Yuj,male
(auto-talk) More of them.,CHARACTER,Noel,male
Maybe it's an illusion. Like some sort of mirage showing scenery in the distance.,CHARACTER,Serah,female
She can do auto-talk with some the people from before...,ACTION,ACTION,ACTION
"(auto-talk) I don't understand what's going on and it's ticking me off! Serah, you're alive! That's great!",CHARACTER,Patrolling Man 1,male
(auto-talk) Is this... natural? Or supernatural? Situation not normal. My eyes must be playing tricks on me.,CHARACTER,Patrolling Man 2,male
"Serah! What's going on? I wanna go home. Is it because of the meteorite? This is not happening. This is not happening. I'm still waiting for Gadot. W-We're not gonna die, are we? Is this really our town... ? Gadot... please help!",CHARACTER,Patrolling Man 3,male
"Could this be someone's idea of a prank? We're kinda screwed, aren't we? What the hell kinda illusion is this? I wonder if I'll make it out of this alive... Is it even safe here?",CHARACTER,Patrolling Man 4,male
She can talk with Maqui.,ACTION,ACTION,ACTION
Weird... How did these plants grow so fast? I don't get it. Must be pockets of unstable time or something.,CHARACTER,Maqui,male
More meteorite phenomena?,CHARACTER,Noel,male
"You got that right. Look at this stuff! Ever since that rock came down, we've been seein' all kinds of aberrations.",CHARACTER,Maqui,male
Do you have any idea what's happening?,CHARACTER,Serah,female
Not the slightest clue. Some spots seem to have sped forward centuries. But other parts haven't changed at all...,CHARACTER,Maqui,male
So these areas are from different timelines. Realities blending together? Like two ages overlapping. That about right?,CHARACTER,Noel,male
Right! It's exactly like that!,CHARACTER,Maqui,male
"Live Trigger After the meteorite hit, different realities started blending into ours. Let's ask Maqui what he thinks.",ACTION,ACTION,ACTION
Player chooses Triangle - Where did the moogle come from?,ACTION,ACTION,ACTION
"So, is the moogle from another dimension, do you think?",CHARACTER,Serah,female
"Hmmm. Well, I'd have to dismantle it to know for sure...",CHARACTER,Maqui,male
Kupokupo!?,CHARACTER,Mog,male
"I think he understood you. In any case, we can't go breaking Serah's good luck charm.",CHARACTER,Noel,male
Kupo!,CHARACTER,Mog,male
Player chooses Triangle - Where did Noel come from?,ACTION,ACTION,ACTION
I'm starting to wonder where Noel came from...,CHARACTER,Serah,female
"His clothes are pretty funky, but he seems normal enough to me.",CHARACTER,Maqui,male
"I stepped right out of Serah's dreams, and rode in to the rescue on the back of a meteorite.",CHARACTER,Noel,male
Player chooses Circle - Where are the monsters coming from?,ACTION,ACTION,ACTION
Player chooses X - Where did the meteorite come from?,ACTION,ACTION,ACTION
Player chooses Square - Even you can't figure out what's going on?,ACTION,ACTION,ACTION
She can talk with Maqui again.,ACTION,ACTION,ACTION
"Man, I can't believe this!",CHARACTER,Maqui,male
"Weird stuff going down, huh?",CHARACTER,Maqui,male
Most exciting thing that's happened since we built the town!,CHARACTER,Maqui,male
This can't be good...,CHARACTER,Maqui,male
"Serah moves forward and suddenly, Cocoon vanishes.",ACTION,ACTION,ACTION
"Cocoon is gone. (The two rush forward and the large monster from before appears. The player is automatically given an explanation of the Sentinel role. Boss battle with Gogmagog. Following the battle, the Gogmagog disappears into the abyss and the player is granted Gogmagog Fragment Alpha.)",CHARACTER,Noel,male
Fragment Discovered! Gogmagog Fragment Alpha You obtain 500 CP!,ACTION,ACTION,ACTION
"An explanation of Fragments is presented. After this, playable control is returned to Serah. She and Noel move forward again and encounter Gadot.",ACTION,ACTION,ACTION
(auto-talk) Guess that Noel's seen a few fights before. Don't wander off alone! What's goin' on inside that rock? What do I tell everyone?,CHARACTER,Gadot,male
Serah and Noel reach the area of the meteorite.,ACTION,ACTION,ACTION
(auto-talk) We made it.,CHARACTER,Noel,male
Wait up!,CHARACTER,Serah,female
Serah examines the meteorite...,ACTION,ACTION,ACTION
"What is that place? Noel, do you know?",CHARACTER,Serah,female
Yeah.,CHARACTER,Noel,male
Wait. What happened to Cocoon? It's not there.,CHARACTER,Serah,female
"Well... you're looking at a different time. That's the world I come from. In my world, Cocoon doesn't exist. When I was born, the sky was already empty. Tell me, how many years has it been? Since Ragnarok appeared and Cocoon fell?",CHARACTER,Noel,male
"Well, it's 3 AF. So, that was three years ago.",CHARACTER,Serah,female
"For me, all that happened 700 years in the past. I was born and raised in another time. 700 years in the future.",CHARACTER,Noel,male
"Yes, I knew it. I knew you weren't from this world.",CHARACTER,Serah,female
I'm the last of humanity.,CHARACTER,Noel,male
"(offscreen) Hey! (He, Yuj and Maqui approach.)",CHARACTER,Gadot,male
Serah. I can take you there. We can find Lightning together. I know she wants to see you.,CHARACTER,Noel,male
(grabbing him) You're full of it!,CHARACTER,Gadot,male
"Yeah, that's impossible!",CHARACTER,Maqui,male
"Lightning's gone, man.",CHARACTER,Yuj,male
(walking up to him) Gadot.,CHARACTER,Serah,female
Gadot lets go of Noel and grunts.,ACTION,ACTION,ACTION
"Noel, do you know where my sister is?",CHARACTER,Serah,female
"(taking her hand) Come with me. (They press their hands to the pillar, and..)",CHARACTER,Noel,male
Kupo?!,CHARACTER,Mog,male
What's happening?,CHARACTER,Serah,female
"Whoa, far out.",CHARACTER,Maqui,male
You see? It's a Time Gate.,CHARACTER,Noel,male
Wow.,CHARACTER,Maqui,male
"Whaddya mean, 'Time Gate'?",CHARACTER,Gadot,male
What the...,CHARACTER,Maqui,male
It's like a portal. Lightning is in a place called Valhalla. She's waiting on the other side.,CHARACTER,Noel,male
"(narrating) I couldn't turn my eyes away. I knew the answer lay beyond that gate. The answer to my doubts and dreams. On the broad plain beneath Cocoon, my sister once celebrated my marriage to Snow. I remember her smile like it was yesterday. But sometime, when I wasn't looking, she disappeared. She was gone as if she'd never been there in the first place. Lightning, are you out there? Did I dream that day on Pulse, or did it really happen? Noel says he can find you. But is he telling the truth?",CHARACTER,Serah,female
"The scene changes to show Serah, Noel and the members of NORA talking back at the house.",ACTION,ACTION,ACTION
Noel's world was a terrible place where Cocoon did not exist. He had traveled back in time to change that bleak future. Or so he told us.,CHARACTER,Serah,female
"Listen, when different eras overlap, all kinds of crazy stuff happens. Objects from different times get mixed up. If you want to open a gate and travel through time... ... you have to find one of those objects. They're called artefacts.",CHARACTER,Noel,male
Artefacts?,CHARACTER,Serah,female
The keys to the future.,CHARACTER,Noel,male
Hmm.,CHARACTER,Serah,female
"They're anachronisms, relics of a different world. Basically, things that don't belong in your time. If we can find one, we might be able to use it to open the gate. Then we could cross time and travel to Lightning's world.",CHARACTER,Noel,male
"(narrating) Could Noel be telling the truth? Beyond that gate, in a place called Valhalla... ... is Lightning alive and waiting for me? Can I dare to hope again, after all this time? Oh, how I want to believe. I want my sister back! (The scene fades to black and then Serah starts narrating again.) So much happened the night the meteorite fell. We all had a lot to think about. I wonder if anyone slept. (She is shown rising and stretching.) Good morning.",CHARACTER,Serah,female
A brief primer is presented regarding Party Paradigms and the Crystarium. Playable control is given to Serah.,ACTION,ACTION,ACTION
(auto-talk) That impact site is off-limits for now.,CHARACTER,Gadot,male
"Shouldn't we check it out, though? Just gonna make everyone more nervous if we don't.",CHARACTER,Maqui,male
It's not safe near that thing. There's monsters everywhere.,CHARACTER,Gadot,male
If only Snow were here. He'd know how to handle this nightmare.,CHARACTER,Yuj,male
Now don't start whining. We agreed to take care of things while he was gone.,CHARACTER,Lebreau,female
Live Trigger Rewards You obtain Lebreau's Olive Tattoo! / You obtain a Golden Flower!,ACTION,ACTION,ACTION
Serah can exit her room and talk with the various NORA members.,ACTION,ACTION,ACTION
"Hey, Serah. Listen. What's the deal with you and that Noel guy, anyway?",CHARACTER,Gadot,male
"If I said I was going with him, would you stop me?",CHARACTER,Serah,female
Let you run off with some con artist? I'd beat him half to death first.,CHARACTER,Gadot,male
Wish Snow was here right now.,CHARACTER,Gadot,male
Gotta be careful out there. Still a lot of nasties roamin' around.,CHARACTER,Gadot,male
"This Noel guy, what's he after?",CHARACTER,Gadot,male
Still a bit early for patrols.,CHARACTER,Gadot,male
"So, you're just taking him at his word? He says he's from the future, but where's the proof?",CHARACTER,Yuj,male
I guess you're right. It's just hard after I had that dream about Lightning. You know what I mean?,CHARACTER,Serah,female
Noel doesn't seem to be a bad guy. Still...,CHARACTER,Yuj,male
"We're just trying to look out for you, you know?",CHARACTER,Yuj,male
I wonder what Snow would do.,CHARACTER,Yuj,male
"You were up late last night, Maqui. Big project?",CHARACTER,Serah,female
"P-project? Yeah, I was, uh, working on something for Snow. That thing, you know?",CHARACTER,Maqui,male
"Listen, I don't think you can trust that guy.",CHARACTER,Maqui,male
I am beat...,CHARACTER,Maqui,male
Is Snow getting back anytime soon?,CHARACTER,Maqui,male
"I'm not trying to hide anything, honest!",CHARACTER,Maqui,male
Morning!,CHARACTER,Lebreau,female
"Live Trigger Lebreau was injured saving me yesterday. She looks fine this morning, so how do I respond?",ACTION,ACTION,ACTION
Player chooses Triangle - Sorry about yesterday...,ACTION,ACTION,ACTION
Sorry you got yourself hurt because of me.,CHARACTER,Serah,female
"Hey, do we have to go through this again? I told you, we look out for each other. I won't tell Snow. Noel will be our little secret.",CHARACTER,Lebreau,female
"Hey, it's not like that!",CHARACTER,Serah,female
Player chooses Circle - Good morning to you!,ACTION,ACTION,ACTION
Player chooses X - Good morning!,ACTION,ACTION,ACTION
"Player chooses Square - Good morning, kupo!",ACTION,ACTION,ACTION
"Lebreau! Good morning, kupo!",CHARACTER,Serah,female
"Good mooorning, kupo!!!",CHARACTER,Lebreau,female
You win! I can't compete with morning people.,CHARACTER,Serah,female
Mornings are what I do best.,CHARACTER,Lebreau,female
She can speak Lebreau again...,ACTION,ACTION,ACTION
"Time for you to move on, huh?",CHARACTER,Lebreau,female
Better start getting lunch ready.,CHARACTER,Lebreau,female
"If you want to believe what Noel says, that's your decision.",CHARACTER,Lebreau,female
The guys have been acting kinda weird. Wonder what they're up to.,CHARACTER,Lebreau,female
She can talk with Noel.,ACTION,ACTION,ACTION
Let's meet outside once you're ready. Okay?,CHARACTER,Noel,male
I slept great. Just like being at home.,CHARACTER,Noel,male
This's a nice place. Almost a shame to leave it behind.,CHARACTER,Noel,male
We've got to get looking for that artefact.,CHARACTER,Noel,male
Serah exits the house and a cutscene begins. Noel comes running up behind her.,ACTION,ACTION,ACTION
"Serah, wait up for me.",CHARACTER,Noel,male
"All this talk about artefacts and gates and time travel... To be honest, I don't know if I'm ready to believe it.",CHARACTER,Serah,female
"Serah. There's still so much I don't understand myself. If we can actually find an artefact, then I'll know what I've been saying is true. And once we open the gate, you'll be able to put some of your doubts to rest as well. So, what do you think? Will you search for the answers with me?",CHARACTER,Noel,male
"Serah sighs and a tutorial screen is presented regarding using the moogle's bobble to find special items and treasures. After clearing the screen, playable control is returned to Serah.",ACTION,ACTION,ACTION
